id, x, y, freq, label
3075, -0.139543, 43.644634, 12, laghi
3076, 8.253716, 42.246147, 14, upper
3077, 44.416107, 39.210896, 14, associated
3078, 8.131846, 51.715187, 14, describing
3079, 2.335428, 56.679909, 14, styles
3080, 34.025013, 48.973328, 14, blamed
3081, 4.124099, 36.221100, 14, lloyd
3082, 20.705273, 52.209667, 14, takes
3083, 6.471996, 52.708206, 14, messages
3084, 29.146641, 24.561693, 12, poll
3085, 4.555146, 36.399685, 14, mccoy
3086, 17.704426, 31.216808, 14, terry
3087, 8.377729, 47.328827, 12, backed
3088, 0.030962, 48.631672, 14, powerfully
3089, -6.177309, 37.924133, 14, exposure
3090, 47.727287, 29.954370, 14, transportation
3091, -0.756802, 43.155716, 14, rice
3092, 40.868492, 37.713619, 8, mcallascer
3093, 14.257365, 49.288857, 14, philadelphia
3094, 17.660391, 40.658230, 14, completely
3095, -16.037085, 18.292494, 0, org
3096, 29.917747, 14.298103, 12, eccles
3097, -2.415531, 50.407658, 14, adopt
3098, 32.984497, 16.218498, 14, survive
3099, 32.776165, 48.305767, 14, minors
3100, -6.811199, 36.156696, 14, attempting
3101, 53.831444, 21.743502, 0, enders
3102, -10.478148, 44.397141, 14, controversial
3103, 33.830044, -19.160515, 14, science
3104, 29.821566, -24.532999, 14, operating
3105, 58.834347, -4.736080, 14, closely
3106, 28.284437, 50.060257, 14, counselors
3107, -4.081444, 50.141335, 14, repair
3108, -3.751927, 50.175701, 10, core
3109, 30.106901, -1.412454, 14, era
3110, 35.070625, 41.369839, 12, classes
3111, 20.421518, 27.234253, 14, untitled
3112, 44.178337, 38.433010, 14, authority
3113, 15.509823, 38.079048, 14, marked
3114, 14.204806, 55.709011, 14, reilly
3115, 24.374146, 27.315641, 14, anniversary
3116, 19.698568, 37.813885, 14, nuclear
3117, 29.492577, 26.403883, 14, fervent
3118, 41.765369, -8.463679, 14, emphasize
3119, 29.444677, 26.358288, 14, harass
3120, 5.114849, 52.525730, 14, slender
3121, 16.938450, 51.899246, 14, aware
3122, 10.632289, 54.753265, 12, mom
3123, 15.585487, 40.654251, 14, laurie
3124, 29.970402, 47.487324, 12, embedded
3125, -8.330512, 24.985950, 14, rick
3126, 51.312237, 32.485825, 14, appealed
3127, 3.327726, 48.545708, 14, size
3128, 35.944805, 46.559231, 12, lady
3129, 5.592741, 57.093990, 14, participate
3130, -5.052945, 50.115776, 8, content
3131, -5.937845, 38.214336, 24, legs
3132, 34.943607, 11.478657, 14, rare
3133, -4.596265, 25.647295, 14, taylor
3134, 38.136761, 26.128328, 14, celibate
3135, 35.292820, 50.724468, 14, malden
3136, -4.955594, -1.156798, 14, ice
3137, 5.864676, -30.492279, 14, slogan
3138, 28.377310, 19.391319, 12, liberationists
3139, 13.601853, 43.447842, 14, encouraging
3140, 21.598913, 25.819044, 14, douglas
3141, 49.274113, 13.266796, 12, roots
3142, 14.098167, 38.453369, 14, seling
3143, 20.554873, 30.295101, 14, advertisement
3144, -0.897997, 53.747379, 14, employees
3145, 27.038841, 37.965748, 14, employee
3146, 19.996517, 55.604069, 14, driving
3147, 35.907032, 2.493144, 14, contest
3148, 52.692692, 14.268351, 14, dare
3149, 43.472801, 4.888247, 14, discovery
3150, 23.293573, 46.346645, 14, depression
3151, 7.620800, 57.967457, 14, performance
3152, 39.208851, 0.496553, 14, develop
3153, -5.414271, 42.873291, 14, perverse
3154, 15.549196, 40.267479, 14, cre
3155, 27.302166, 46.933254, 12, credit
3156, 25.492258, 56.681870, 14, construct
3157, 33.605431, 46.288414, 12, driver
3158, 12.928931, 44.452015, 12, marching
3159, 26.156563, 24.732361, 14, writ
3160, 34.334705, 42.351849, 14, machine
3161, 29.513235, 42.683327, 14, values
3162, 31.981102, 53.401516, 12, corbett
3163, 34.175793, 20.589382, 14, killed
3164, 45.091156, 5.539832, 14, fewer
3165, -10.191108, 34.825531, 14, beneath
3166, -6.996030, 38.987728, 14, drove
3167, -1.383345, 16.091965, 14, olympic
3168, 31.307825, 43.026695, 10, gcc
3169, 6.491415, 52.298416, 14, suggest
3170, 46.319584, 36.107414, 14, worst
3171, -4.690705, 38.084045, 8, category
3172, 47.441940, 31.211893, 14, higher
3173, -2.965229, 11.520853, 14, burden
3174, 17.690180, 34.562271, 12, documentary
3175, 50.845951, 35.265186, 14, plays
3176, 8.578162, 45.919495, 14, attracted
3177, 32.728119, 49.983284, 14, samuel
3178, 23.960615, 57.143143, 14, feared
3179, 21.456751, 38.662498, 14, film
3180, 48.439438, 16.674253, 14, trusted
3181, 12.408103, 35.725227, 14, version
3182, 27.082500, 28.484066, 14, veltri
3183, 21.127672, 45.678925, 14, expressed
3184, 35.426678, 43.673042, 14, felonies
3185, -10.594211, 41.145008, 14, immigrants
3186, 27.220785, 5.182136, 14, municipal
3187, 30.256865, 37.471954, 14, direc
3188, 43.128662, 18.056845, 12, experienced
3189, 47.921352, 18.519138, 14, lobotomized
3190, 44.107914, 40.534920, 14, violations
3191, 19.483288, 47.456585, 14, tradition
3192, 27.253542, 51.161186, 14, assume
3193, 38.696396, 24.828979, 14, island
3194, 0.566238, 42.821838, 12, highest
3195, -2.597904, 8.666938, 14, voting
3196, 39.627640, 27.412418, 14, agreeing
3197, 56.310619, 29.410017, 14, acknowledgment
3198, 45.023922, 37.537991, 14, bus
3199, -6.577581, 15.218755, 14, chapman
3200, 26.231771, 45.053211, 14, accompanied
3201, 32.669216, 13.530496, 14, condemned
3202, 18.470034, 52.110111, 14, felony
3203, 49.883133, 25.354879, 2, stu
3204, 23.684910, 41.676556, 14, labeled
3205, -2.765913, 34.568970, 14, ideas
3206, 41.048687, 39.213978, 14, letting
3207, 45.048851, -6.709826, 14, frequented
3208, 18.138498, 44.615417, 14, infected
3209, -8.980687, 44.067535, 14, breaking
3210, -6.166712, 49.912796, 14, relied
3211, -4.298467, 35.956196, 14, retreat
3212, -6.562076, 35.249245, 14, temporary
3213, 25.012226, 51.542412, 14, hickey
3214, 32.342075, 34.855408, 14, assist
3215, 5.294827, 36.582439, 8, butler
3216, 42.254932, 7.635733, 14, weekends
3217, 45.079697, 33.185371, 14, solution
3218, 31.411308, 33.395981, 14, transferred
3219, 13.376116, 43.888763, 14, socially
3220, 33.906254, 15.180719, 14, columbus
3221, 44.637321, 14.599882, 14, produce
3222, 31.091854, 14.206229, 14, vancouver
3223, 36.430939, 17.754539, 14, outcome
3224, 28.053370, 28.410252, 14, commenting
3225, -9.925375, 13.675800, 14, personnel
3226, -10.130367, -4.334610, 14, dresses
3227, 14.274743, 51.278778, 14, yards
3228, 5.475995, 47.771420, 14, ings
3229, -1.635365, 38.420357, 14, tied
3230, 35.821507, 21.996511, 10, silverman
3231, 31.653107, 24.433516, 14, dozen
3232, 52.909264, 25.538239, 14, anymore
3233, 22.831097, 37.634777, 14, fell
3234, 38.967770, 49.826279, 0, culty
3235, 15.169283, 56.486805, 14, pregnant
3236, 36.717442, -6.927301, 14, confidential
3237, -14.137244, 41.981873, 12, valentino
3238, 18.126059, 38.844452, 14, clientele
3239, 13.125257, 48.794182, 4, feature
3240, 45.646229, 45.050571, 14, finished
3241, -6.007128, 53.392113, 14, morrow
3242, 10.838210, 51.707397, 14, enforcing
3243, 53.193043, 27.436613, 14, alfred
3244, 26.265038, 37.782360, 14, track
3245, 39.602829, 19.010525, 16, daughters
3246, 1.569484, 45.420189, 14, scrutiny
3247, 27.975601, -19.789164, 14, mistake
3248, 44.449001, 45.073284, 14, performing
3249, 29.397795, 51.101460, 14, treatments
3250, 29.827757, 44.497406, 14, legitimate
3251, 39.020870, -33.579655, 12, splashy
3252, 17.648657, 34.973347, 12, quarantine
3253, 22.181316, 38.176823, 12, lib
3254, 47.734753, 27.739950, 12, shame
3255, 53.693993, 21.832296, 12, behav
3256, 53.981304, 13.885852, 12, jenner
3257, 52.558178, 8.784892, 2, quarter
3258, 14.702925, 55.403675, 12, bergman
3259, 44.667667, 10.042785, 12, willingness
3260, 28.222456, 35.212257, 0, ectively
3261, 39.570545, 25.600012, 10, hatred
3262, 35.259430, 15.148345, 12, attitude
3263, 54.746262, 23.890341, 8, physician
3264, 46.228386, 20.702612, 12, sponsorship
3265, 19.619875, 28.564674, 12, kathy
3266, 48.103916, -3.273715, 8, bite
3267, 41.859886, 23.852451, 12, crimination
3268, 38.825027, 44.918495, 12, insistence
3269, 34.627087, 28.197222, 12, fan
3270, 23.326208, 36.262470, 12, troubled
3271, 29.126802, -26.968149, 12, refuge
3272, 27.024414, 19.460175, 10, celebrations
3273, -13.474863, -44.204887, 12, overview
3274, 39.664276, 40.925831, 12, cleared
3275, 17.683371, 40.423576, 8, harris
3276, 59.434162, 8.970640, 12, denial
3277, 43.365120, -37.973278, 12, proved
3278, 35.423740, 35.767349, 12, asian
3279, 23.913097, 45.193130, 12, hal
3280, 37.473125, 36.440529, 8, ops
3281, 21.744125, 37.991608, 10, stunning
3282, 40.555290, 14.312250, 12, passionately
3283, 29.119976, 21.696655, 12, separatists
3284, 57.532513, 19.654020, 12, arrives
3285, -11.504807, 29.682489, 12, vio
3286, -11.320937, 34.627316, 12, nose
3287, 29.104017, 28.038919, 12, afternoon
3288, 44.057896, 5.934956, 12, overcome
3289, 0.778704, 41.974735, 12, erosexual
3290, 47.257149, 10.351124, 12, oreg
3291, 19.258017, -38.735855, 10, worse
3292, 42.952377, 12.790047, 12, politician
3293, 17.597139, 34.125057, 12, versus
3294, 29.283346, 36.875313, 10, ball
3295, 28.641226, -26.622786, 12, sidered
3296, 27.667706, 27.157103, 10, ellensburg
3297, 15.477621, 33.886368, 12, thank
3298, 11.486981, 45.877216, 10, pop
3299, 31.254778, -50.142124, 10, existing
3300, 56.756626, 8.143309, 12, stands
3301, 44.419514, 15.540530, 12, clinics
3302, 43.969505, 39.141750, 12, gonorrhea
3303, 3.738697, 35.104939, 12, carter
3304, 21.938641, 48.850105, 12, perfect
3305, 9.899984, 55.086575, 10, marital
3306, 38.802711, 45.702293, 12, expensive
3307, -10.519965, 34.250717, 8, gill
3308, 31.224121, 15.867145, 12, catwalk
3309, 18.114601, -21.933228, 12, caring
3310, 39.994015, 44.686638, 12, sir
3311, 53.341858, -4.174939, 12, ought
3312, -4.830848, 52.639603, 12, grabbed
3313, 15.648527, 43.329800, 10, choosing
3314, 25.379145, -31.217865, 8, bedroom
3315, 36.357613, 22.051739, 12, pornography
3316, 23.960955, 47.847221, 12, adams
3317, 58.051327, -14.327189, 48, id
3318, 30.855921, 15.459464, 12, friedman
3319, 48.476982, 28.056917, 12, ledgers
3320, 47.159859, 1.880968, 12, pushing
3321, 45.294510, 14.964561, 10, rankin
3322, 28.251940, 21.712711, 12, conflicts
3323, 41.200165, -18.227549, 12, firm
3324, 56.158669, -5.518535, 12, plead
3325, 37.194473, 35.598091, 12, woodworth
3326, 27.461178, 47.393288, 12, tuai
3327, 45.375484, 33.320736, 10, approve
3328, 9.518937, 51.776291, 12, profit
3329, 50.531738, 24.824205, 12, inevitable
3330, 26.092295, -22.912796, 12, struggled
3331, 31.295202, -25.388561, 12, procedure
3332, 27.096588, 37.977806, 12, spreading
3333, 31.774420, 16.387068, 12, resigned
3334, 44.914829, 35.900463, 12, suitable
3335, 39.788654, 21.018333, 12, definitely
3336, 24.710882, -17.710270, 12, simon
3337, 38.914043, 30.668184, 12, mirror
3338, 17.388735, 53.816582, 10, rumors
3339, 32.285984, 34.477448, 10, increasing
3340, 42.932877, 11.304414, 12, overall
3341, 33.774323, 31.510874, 12, plunge
3342, 46.293140, 14.268850, 12, calm
3343, 25.945517, 43.835266, 8, hassl
3344, 55.085201, -2.097446, 12, heat
3345, 25.068687, 54.487286, 12, indication
3346, 18.462837, 28.118353, 12, hyer
3347, -10.793266, 44.614845, 12, credibility
3348, 42.838379, 0.367031, 12, donors
3349, 56.972515, 20.086023, 12, buttons
3350, 32.634933, 41.417202, 10, ackley
3351, 4.204561, 36.379562, 12, carey
3352, 28.869984, 46.009140, 12, harm
3353, 12.506493, 54.793240, 12, sleeping
3354, 57.759758, -9.404248, 12, meals
3355, 0.981065, 44.093613, 12, quan
3356, 1.227557, 44.250366, 12, gelernter
3357, 19.964838, 28.038614, 12, stitches
3358, 32.178822, 42.042767, 12, talks
3359, 27.993448, 40.384205, 12, est
3360, 50.630909, 37.306007, 12, steilacoom
3361, 33.879414, 45.149132, 12, jeans
3362, 25.841038, 27.037405, 12, sweep
3363, 15.281612, -52.247677, 12, insane
3364, 39.847145, 32.728027, 12, proper
3365, 48.720238, 16.764439, 12, environment
3366, 41.152866, 31.540129, 12, sight
3367, 50.492489, -12.579692, 12, promiscuous
3368, 34.279316, -37.570045, 12, miracle
3369, 60.422176, 8.149967, 12, upstairs
3370, 56.449207, 7.391067, 10, whites
3371, 45.208580, 20.007051, 12, method
3372, 17.259161, 44.896164, 12, reinforced
3373, 50.590107, 8.872682, 12, prostitute
3374, 37.505135, 2.829382, 12, tactics
3375, 34.572620, 4.208684, 12, coordinating
3376, 24.899963, 24.245131, 12, inquest
3377, 11.627763, 52.553234, 12, summits
3378, 38.523449, 42.286583, 12, acknowledgments
3379, 47.916885, 33.945843, 12, achieved
3380, 34.321552, -9.971901, 12, youngest
3381, 59.819248, -6.237421, 12, settlers
3382, 27.183903, 28.143055, 12, rae
3383, 41.434353, -2.491682, 10, henry
3384, 56.307709, 29.291756, 12, ordained
3385, 33.863625, 43.497032, 10, avoiding
3386, 29.108788, 46.603134, 12, blessings
3387, 40.728790, 27.449598, 12, existed
3388, -9.554918, 47.344181, 12, accuser
3389, 16.626211, 34.642536, 2, neo
3390, 54.496750, -11.141740, 12, sug
3391, 41.217812, 10.823704, 10, pray
3392, -10.169942, 44.406719, 12, schizophrenia
3393, 49.507812, 32.438324, 12, survey
3394, 45.528671, 34.219154, 10, factor
3395, 38.106060, 24.580210, 12, lies
3396, 21.636805, 25.536873, 12, beers
3397, 38.987484, 3.090609, 12, psy
3398, 42.948521, -7.109061, 12, laughing
3399, 39.610970, 8.387533, 12, castro
3400, 20.665110, 49.962788, 12, tightly
3401, 46.203621, 35.205116, 12, fought
3402, 58.919418, -4.951372, 12, distinctly
3403, -11.436421, 29.077267, 12, triangle
3404, 40.910751, 16.465849, 12, extended
3405, 16.027218, 53.443127, 12, alcoholics
3406, 41.142761, 3.192569, 12, profits
3407, 20.070654, 29.167263, 12, rita
3408, 60.084942, 19.510153, 12, irish
3409, 0.137123, 32.325916, 6, nazi
3410, -2.435068, 52.506092, 12, vii
3411, 48.476398, -8.356713, 12, chanting
3412, 21.210676, 28.388283, 12, fountain
3413, 33.477882, 37.986893, 8, shirts
3414, 22.702078, -7.400313, 12, flash
3415, 18.322624, 55.459381, 12, harry
3416, 7.871780, 57.501511, 12, habits
3417, 18.900043, 32.257107, 12, lewis
3418, 11.164618, 36.994282, 12, forcing
3419, 44.351521, 46.541893, 12, crew
3420, 35.744980, 38.413223, 10, pin
3421, 8.094648, 50.720200, 12, cam
3422, 6.715906, 54.936943, 12, drives
3423, 54.115685, 33.394634, 12, discriminating
3424, 43.051247, 8.757244, 12, rap
3425, 10.127889, 54.566273, 10, waves
3426, 31.858461, 52.778294, 12, pros
3427, -8.681499, 48.109695, 12, douglass
3428, 39.090199, 39.810726, 12, facing
3429, 17.266392, 31.058453, 12, norton
3430, 24.696367, -3.878378, 12, reaction
3431, 54.956623, -14.198363, 12, promptly
3432, 45.018147, 45.211353, 12, trust
3433, 24.501266, -5.543834, 12, barbara
3434, 40.731216, 37.493183, 12, frederick
3435, -0.242764, 36.554577, 12, lynn
3436, 5.175474, 44.931011, 12, belief
3437, 52.982517, -23.280668, 12, fine
3438, 24.188885, 41.151512, 12, monthly
3439, 36.032005, -22.017298, 12, auxiliary
3440, 32.649143, -4.950255, 12, russia
3441, 35.205006, 28.412447, 10, frater
3442, 47.725193, 29.933569, 12, govern
3443, 31.321995, 11.195585, 12, lished
3444, 24.991333, 54.057041, 12, chautauqua
3445, 21.266701, 38.327652, 12, display
3446, 15.436707, 50.447334, 12, gatherings
3447, 52.125702, -2.665546, 10, businessman
3448, 39.057713, 18.967321, 12, references
3449, 52.991730, 26.775734, 12, sickness
3450, 37.133194, 1.647881, 12, embarrassed
3451, 58.652184, 7.594684, 12, addicts
3452, 59.639019, 22.294857, 12, crossed
3453, -6.576889, 34.569351, 12, rolled
3454, 7.264201, -29.096682, 12, orv
3455, 50.038944, 11.677934, 12, barnes
3456, 43.020039, -9.034189, 8, lou
3457, 48.526951, 38.509735, 12, bottom
3458, 35.882175, 30.931673, 12, responding
3459, 10.839136, 50.173458, 12, path
3460, 25.773457, -4.913025, 12, criticized
3461, 34.515461, 44.894703, 12, includ
3462, 10.645020, 51.517284, 12, sexism
3463, 23.354469, 42.352901, 16, halls
3464, 48.727367, 36.681870, 12, resolution
3465, 30.816473, -8.612696, 12, triggered
3466, -4.466649, 16.680307, 12, congress
3467, 14.777818, 51.721767, 12, trade
3468, 25.248390, -14.122849, 12, rain
3469, 20.437557, 53.835403, 12, surrounded
3470, 20.624199, 47.266659, 12, expanding
3471, 12.362422, 48.827885, 12, route
3472, 35.498985, -14.817733, 12, dom
3473, 30.265236, -12.235414, 6, shanti
3474, 38.684776, 20.678308, 8, clean
3475, 40.559566, 14.536925, 12, regularly
3476, 47.107140, 26.456127, 12, whenever
3477, 21.090919, -55.120201, 12, combination
3478, -1.831346, 53.240952, 12, paused
3479, -3.460608, 52.401993, 6, edu
3480, -6.254765, 49.434723, 12, morrhauser
3481, 36.587486, -6.882374, 10, predator
3482, 30.808683, 26.721087, 10, turnout
3483, 32.082371, 44.036736, 12, republicans
3484, 3.964738, 50.503139, 12, anus
3485, 10.776752, 54.823952, 12, kalberg
3486, -7.614770, 27.810995, 12, ries
3487, 37.320694, 41.911037, 12, negative
3488, 4.431482, 42.825378, 12, arose
3489, 40.949013, 41.069244, 12, forever
3490, 18.811398, 55.405529, 12, recommendation
3491, -4.570639, 50.823612, 10, cammermeyer
3492, 50.588272, 28.375540, 12, spend
3493, 44.164482, 10.238437, 12, preacher
3494, 13.712105, 43.752808, 12, signal
3495, 32.778759, 31.594063, 12, badge
3496, 34.587643, -7.055571, 12, constituents
3497, 43.760132, 38.847980, 12, examples
3498, 46.897713, 2.086836, 12, lack
3499, 28.101456, -26.961569, 12, widespread
3500, 19.953745, 49.920818, 12, bartender
3501, 28.986509, 31.569893, 12, cameras
3502, 42.952499, 40.450905, 12, logic
3503, 39.327675, -15.806731, 12, surveillance
3504, 3.415922, 49.051605, 12, chil
3505, 33.567165, 43.875271, 10, dren
3506, 43.462132, 25.619308, 12, missed
3507, 25.723276, -23.096346, 12, arriving
3508, 43.472740, -21.819788, 12, autumn
3509, 33.666241, 45.610565, 12, lists
3510, -0.065199, 42.145344, 12, reviewed
3511, 3.109372, 47.093624, 12, parallel
3512, 42.254303, 0.506617, 12, discussions
3513, 21.734533, 49.815022, 12, ballet
3514, 32.946987, 14.694524, 12, gained
3515, 38.057026, 35.338047, 12, precinct
3516, 30.718510, -0.470802, 10, stamper
3517, 41.393372, 12.227359, 12, concept
3518, 48.791580, 36.709965, 12, intense
3519, 35.044655, -49.220901, 12, expect
3520, 27.081707, 27.131809, 6, fifth
3521, 43.533188, -5.706798, 12, retrospect
3522, 45.990215, 39.788601, 12, salvation
3523, 44.456879, 28.025286, 12, unfold
3524, 36.056622, 43.647846, 12, cap
3525, 48.441765, 10.489189, 10, vol
3526, 14.281308, 51.004799, 12, parties
3527, 37.804779, 35.657387, 12, doctrine
3528, -5.236088, 47.725658, 12, rainier
3529, 1.663002, 44.913349, 12, exam
3530, 33.727608, 35.049812, 12, converting
3531, 58.268543, 4.284473, 12, teachers
3532, 25.968269, 50.596115, 12, skippy
3533, 23.989962, -5.539458, 12, recognition
3534, -9.937822, 24.561716, 12, sto
3535, 47.737736, 37.404053, 12, sur
3536, 23.671993, -5.679364, 12, relevant
3537, 13.764988, -36.963360, 10, accommodations
3538, 32.185787, 35.750847, 12, okay
3539, 16.270397, 53.780918, 10, appearing
3540, 41.496918, 19.468885, 12, realize
3541, 9.880302, -53.292446, 12, peaceful
3542, 22.695869, 42.587746, 10, length
3543, 29.054062, 41.855194, 12, unfortunately
3544, 53.263489, -20.679924, 12, afterward
3545, 55.620869, 6.853014, 12, choose
3546, 41.462776, 16.674494, 12, ticular
3547, 32.734398, 35.540340, 12, throw
3548, 49.994629, -21.240808, 12, supervisor
3549, 24.629198, 53.760769, 12, heightened
3550, 56.836102, 6.244524, 12, signing
3551, 17.052727, 47.637981, 10, shoot
3552, 32.221008, -14.030380, 12, rich
3553, 29.537104, 32.382751, 12, faces
3554, -1.690049, 38.051544, 10, tle
3555, 55.600933, 1.679684, 12, divine
3556, 26.101549, 56.458172, 12, acknowledge
3557, 18.740099, 52.336544, 10, gorton
3558, 23.126097, 48.127861, 12, architecture
3559, 18.211843, 44.586609, 12, maintain
3560, 0.011563, 52.087997, 10, trailer
3561, 36.522816, 27.208176, 10, everybody
3562, 30.572359, 41.491226, 12, landlords
3563, 25.726040, 43.584248, 12, tactic
3564, 56.012379, -19.687908, 4, finkbeiner
3565, 7.712600, 55.559574, 12, ous
3566, 38.492500, 35.113251, 8, heavy
3567, 3.770172, 48.195862, 12, biological
3568, 34.102619, 32.880203, 12, impossible
3569, 39.403282, 37.907093, 12, hap
3570, 15.988973, 54.085342, 12, fairly
3571, 41.406975, 43.416595, 12, soldiers
3572, 41.739296, 34.374443, 12, intelligence
3573, 36.026134, 9.510041, 12, perform
3574, 58.113197, -9.765381, 10, oke
3575, 33.204815, 18.947533, 8, coadjutor
3576, 46.774181, 18.343849, 12, weighed
3577, 56.489052, 15.276886, 12, pounds
3578, 31.239658, 31.782028, 12, creative
3579, 33.387997, 54.005024, 12, margaret
3580, 43.275906, 20.903393, 12, hearings
3581, 35.026520, 41.203335, 12, contacts
3582, 21.535017, 28.967178, 12, grants
3583, 58.277058, 20.451134, 10, democrat
3584, 32.914223, -2.444082, 8, publicized
3585, 22.245245, -8.011989, 12, pickets
3586, 32.626469, -2.920138, 12, charismatic
3587, 56.953300, -17.069511, 12, theology
3588, 22.631054, 49.439590, 12, randall
3589, 23.663282, 50.061932, 12, actors
3590, 31.479937, -3.332281, 12, warnings
3591, 17.694872, 53.873043, 12, bags
3592, 19.200939, 54.665371, 12, hatters
3593, 40.569859, 34.999466, 12, listing
3594, 45.800140, 37.215466, 12, relate
3595, 41.842972, 33.334660, 12, marty
3596, 10.484980, 54.872852, 12, song
3597, 49.392292, -29.145264, 12, pneumocystis
3598, 21.100834, 53.849297, 12, immigration
3599, -2.515128, 46.571869, 2, archive
3600, 34.080421, 38.976051, 12, stereotypes
3601, 18.166401, 38.871914, 10, occupied
3602, 48.690983, 1.056947, 12, confused
3603, -6.141125, 15.163158, 12, architectural
3604, 17.484402, 45.044113, 12, romance
3605, 28.171406, 50.620289, 10, determination
3606, 37.148155, -45.566208, 12, carinii
3607, 35.572533, -32.132648, 12, mystery
3608, 29.279524, 46.792732, 12, paint
3609, 51.563931, 34.482128, 12, surviving
3610, 23.360140, 46.105022, 12, saved
3611, 37.333679, 13.184813, 12, liberty
3612, -6.470077, 38.104141, 12, meaning
3613, 28.110588, 40.661560, 0, liate
3614, 47.878738, 37.369537, 12, covering
3615, 32.667980, 16.533890, 12, expand
3616, 22.944159, 48.241833, 12, candles
3617, 47.044106, 13.374852, 12, explicitly
3618, 14.754876, 51.788952, 12, arrive
3619, 25.187946, 50.555431, 12, football
3620, 40.451065, -19.604687, 12, quarterly
3621, 21.799080, -18.382072, 14, editors
3622, 41.580017, 36.685623, 12, shanklin
3623, 48.285118, 21.295282, 12, gossip
3624, 22.586222, 53.794239, 12, reading
3625, 43.605690, 32.297558, 10, celibacy
3626, 43.269306, 46.029186, 12, promotion
3627, 41.884754, 32.829216, 12, skeptical
3628, 31.213394, 32.910797, 10, thirties
3629, 36.410206, -10.007315, 12, confidentiality
3630, 22.872543, -31.693987, 12, repealed
3631, 44.630424, 20.081356, 12, contract
3632, 26.133287, 24.852039, 12, awards
3633, 1.563769, 55.016125, 12, aside
3634, 43.155529, 39.270420, 12, stripped
3635, 7.896823, 50.589455, 2, cli
3636, 41.229092, 7.320521, 12, movements
3637, 30.722229, 26.583645, 12, estate
3638, 23.990009, -6.172925, 12, klein
3639, -1.177296, 53.195660, 12, riage
3640, 17.254448, 34.105049, 12, dancers
3641, 10.607735, 54.633991, 12, slight
3642, 27.990810, -13.095037, 12, attacks
3643, 37.162434, 44.483227, 12, hetero
3644, 22.872444, 57.493137, 12, semen
3645, 23.700882, 37.455772, 0, kaposi
3646, 26.319229, 39.266739, 12, ination
3647, -6.287143, 38.728134, 12, flow
3648, 49.866268, -8.774206, 12, climax
3649, 29.954643, 33.976437, 10, loss
3650, 39.971153, 28.039661, 12, casually
3651, 32.522778, 45.294476, 12, heads
3652, 20.536015, 53.759979, 12, authorities
3653, 48.147259, 36.122021, 12, hiding
3654, 28.640432, 28.676533, 12, destroyed
3655, 44.138645, 29.715204, 12, winter
3656, -4.915318, 50.946468, 8, clinton
3657, 39.597256, -5.266311, 12, grab
3658, 27.137821, -39.181778, 12, hung
3659, 22.938494, 57.952751, 14, sales
3660, 27.778421, -40.614864, 12, criticisms
3661, 29.528214, 34.292595, 10, conversion
3662, 46.162609, 39.691177, 12, clause
3663, 31.715456, 24.370333, 12, sympathetic
3664, 27.903070, 19.017908, 12, ellen
3665, -8.544340, 43.607548, 12, policies
3666, 35.181969, 5.206923, 12, works
3667, 17.285103, 32.116020, 12, lowell
3668, 21.756651, 28.385035, 12, walkathon
3669, 16.448669, 50.406570, 12, englen
3670, 29.098360, -37.042847, 12, contracted
3671, 41.619736, 19.449734, 12, barmaid
3672, 35.736755, 34.845203, 12, population
3673, 47.526550, -0.584700, 12, crusade
3674, 29.206858, -46.920712, 12, jersey
3675, 45.519577, -2.610688, 12, transformed
3676, 54.846375, 14.047597, 12, dur
3677, 27.863161, 27.576096, 12, memorial
3678, 35.531521, 0.563587, 12, overwhelmingly
3679, -12.168210, 42.890553, 12, tiny
3680, 35.327995, -15.521140, 10, communion
3681, 56.338528, 29.406898, 10, emotionally
3682, 34.289009, -1.801507, 10, christine
3683, 42.601570, -8.308287, 10, pedersen
3684, 43.435558, 46.018990, 10, violated
3685, 1.252812, -34.564445, 10, seldom
3686, 35.770947, 40.572922, 6, alaska
3687, 14.215037, 56.737812, 10, cohesion
3688, 49.841183, 19.720804, 10, watkins
3689, 55.872147, -19.724092, 8, initiated
3690, -3.053568, -56.420212, 10, victimless
3691, 37.550110, 40.716927, 4, theologian
3692, 39.298920, -19.799791, 10, outstanding
3693, 41.177216, 32.322239, 10, mountain
3694, 45.352261, -0.304669, 10, significantly
3695, 51.160053, 24.812527, 10, pos
3696, 20.993814, -23.622757, 10, founding
3697, 41.638359, -31.149961, 10, chal
3698, 21.374996, -7.088381, 8, unity
3699, 41.269489, -16.513266, 8, prep
3700, 41.032776, -24.385088, 10, conceded
3701, 18.083609, -58.706036, 10, sorts
3702, 40.217747, -3.476291, 10, congressional
3703, 7.788308, -59.305172, 10, chiefs
3704, 46.572708, 16.173376, 10, internal
3705, 37.090801, -21.468990, 10, kent
3706, 31.885612, -41.364101, 10, conservatives
3707, 34.629562, -28.101805, 10, deserve
3708, 57.274597, -3.130423, 10, recently
3709, 61.706974, 7.342819, 8, administration
3710, 41.774960, -2.476371, 10, adamantly
3711, 44.865379, -5.208614, 10, tory
3712, 37.807613, 35.490135, 10, cor
3713, 41.393444, 11.883530, 10, relation
3714, 31.964802, 18.298880, 10, pam
3715, 24.734064, -55.879814, 10, encounters
3716, 40.164600, -29.291855, 10, aggressively
3717, 24.249229, 54.209423, 10, bases
3718, 45.461594, -28.791107, 10, aloud
